name,path,flag,flag_pred,label,label_pred,score,score_pred,show
ID_7167,G:\Scrapes\experiment_light\ID_7167.jpg,0,0,2,0,0,0,True
ID_6318,G:\Scrapes\experiment_light\ID_6318.jpg,0,0,1,0,0,0,True
ID_7591,G:\Scrapes\experiment_light\ID_7591.jpg,0,0,1,0,0,0,True
ID_6608,G:\Scrapes\experiment_light\ID_6608.jpg,0,0,1,0,0,0,True
ID_6716,G:\Scrapes\experiment_light\ID_6716.jpg,0,0,1,0,0,0,True
ID_3647,G:\Scrapes\experiment_light\ID_3647.jpg,0,0,2,0,0,0,True
ID_4235,G:\Scrapes\experiment_light\ID_4235.jpg,0,0,1,0,0,0,True
ID_7216,G:\Scrapes\experiment_light\ID_7216.jpg,0,0,1,0,0,0,True
ID_8398,G:\Scrapes\experiment_light\ID_8398.jpg,0,0,1,0,0,0,True
ID_3706,G:\Scrapes\experiment_light\ID_3706.jpg,0,0,1,0,0,0,True
ID_6891,G:\Scrapes\experiment_light\ID_6891.jpg,0,0,2,0,0,0,True
ID_8505,G:\Scrapes\experiment_light\ID_8505.jpg,0,0,1,0,0,0,True
ID_7131,G:\Scrapes\experiment_light\ID_7131.jpg,0,0,2,0,0,0,True
ID_2188,G:\Scrapes\experiment_light\ID_2188.jpg,0,0,1,0,0,0,True
ID_3099,G:\Scrapes\experiment_light\ID_3099.jpg,0,0,1,0,0,0,True
ID_5688,G:\Scrapes\experiment_light\ID_5688.jpg,0,0,1,0,0,0,True
ID_2071,G:\Scrapes\experiment_light\ID_2071.jpg,0,0,1,0,0,0,True
ID_3086,G:\Scrapes\experiment_light\ID_3086.jpg,0,0,1,0,0,0,True
ID_2713,G:\Scrapes\experiment_light\ID_2713.jpg,0,0,1,0,0,0,True
ID_3181,G:\Scrapes\experiment_light\ID_3181.jpg,0,0,2,0,0,0,True
ID_2420,G:\Scrapes\experiment_light\ID_2420.jpg,0,0,1,0,0,0,True
ID_2091,G:\Scrapes\experiment_light\ID_2091.jpg,0,0,1,0,0,0,True
ID_3670,G:\Scrapes\experiment_light\ID_3670.jpg,0,0,2,0,0,0,True
ID_0968,G:\Scrapes\experiment_light\ID_0968.jpg,0,0,2,0,0,0,True
ID_2069,G:\Scrapes\experiment_light\ID_2069.jpg,0,0,2,0,0,0,True
ID_5911,G:\Scrapes\experiment_light\ID_5911.jpg,0,0,2,0,0,0,True
ID_7925,G:\Scrapes\experiment_light\ID_7925.jpg,0,0,1,0,0,0,True
ID_3897,G:\Scrapes\experiment_light\ID_3897.jpg,0,0,1,0,0,0,True
ID_1108,G:\Scrapes\experiment_light\ID_1108.jpg,0,0,2,0,0,0,True
ID_0954,G:\Scrapes\experiment_light\ID_0954.jpg,0,0,2,0,0,0,True
ID_1199,G:\Scrapes\experiment_light\ID_1199.jpg,0,0,1,0,0,0,True
ID_7265,G:\Scrapes\experiment_light\ID_7265.jpg,0,0,1,0,0,0,True
ID_8529,G:\Scrapes\experiment_light\ID_8529.jpg,0,0,1,0,0,0,True
ID_6310,G:\Scrapes\experiment_light\ID_6310.jpg,0,0,1,0,0,0,True
ID_0470,G:\Scrapes\experiment_light\ID_0470.jpg,0,0,1,0,0,0,True
ID_4057,G:\Scrapes\experiment_light\ID_4057.jpg,0,0,1,0,0,0,True
ID_2617,G:\Scrapes\experiment_light\ID_2617.jpg,0,0,1,0,0,0,True
ID_2924,G:\Scrapes\experiment_light\ID_2924.jpg,0,0,1,0,0,0,True
ID_8158,G:\Scrapes\experiment_light\ID_8158.jpg,0,0,2,0,0,0,True
ID_1757,G:\Scrapes\experiment_light\ID_1757.jpg,0,0,1,0,0,0,True
ID_5194,G:\Scrapes\experiment_light\ID_5194.jpg,0,0,1,0,0,0,True
ID_7570,G:\Scrapes\experiment_light\ID_7570.jpg,0,0,1,0,0,0,True
ID_3973,G:\Scrapes\experiment_light\ID_3973.jpg,0,0,1,0,0,0,True
ID_4291,G:\Scrapes\experiment_light\ID_4291.jpg,0,0,1,0,0,0,True
ID_7753,G:\Scrapes\experiment_light\ID_7753.jpg,0,0,2,0,0,0,True
ID_3802,G:\Scrapes\experiment_light\ID_3802.jpg,0,0,1,0,0,0,True
ID_7115,G:\Scrapes\experiment_light\ID_7115.jpg,0,0,2,0,0,0,True
ID_6110,G:\Scrapes\experiment_light\ID_6110.jpg,0,0,2,0,0,0,True
ID_0043,G:\Scrapes\experiment_light\ID_0043.jpg,0,0,2,0,0,0,True
ID_7504,G:\Scrapes\experiment_light\ID_7504.jpg,0,0,1,0,0,0,True
ID_5908,G:\Scrapes\experiment_light\ID_5908.jpg,0,0,1,0,0,0,True
ID_1975,G:\Scrapes\experiment_light\ID_1975.jpg,0,0,1,0,0,0,True
ID_8331,G:\Scrapes\experiment_light\ID_8331.jpg,0,0,1,0,0,0,True
ID_5965,G:\Scrapes\experiment_light\ID_5965.jpg,0,0,2,0,0,0,True
ID_4195,G:\Scrapes\experiment_light\ID_4195.jpg,0,0,1,0,0,0,True
ID_1077,G:\Scrapes\experiment_light\ID_1077.jpg,0,0,2,0,0,0,True
ID_5692,G:\Scrapes\experiment_light\ID_5692.jpg,0,0,1,0,0,0,True
ID_5793,G:\Scrapes\experiment_light\ID_5793.jpg,0,0,1,0,0,0,True
ID_7399,G:\Scrapes\experiment_light\ID_7399.jpg,0,0,1,0,0,0,True
ID_0914,G:\Scrapes\experiment_light\ID_0914.jpg,0,0,2,0,0,0,True
ID_7535,G:\Scrapes\experiment_light\ID_7535.jpg,0,0,2,0,0,0,True
ID_3206,G:\Scrapes\experiment_light\ID_3206.jpg,0,0,2,0,0,0,True
ID_7643,G:\Scrapes\experiment_light\ID_7643.jpg,0,0,1,0,0,0,True
ID_7930,G:\Scrapes\experiment_light\ID_7930.jpg,0,0,1,0,0,0,True
ID_1396,G:\Scrapes\experiment_light\ID_1396.jpg,0,0,2,0,0,0,True
ID_3766,G:\Scrapes\experiment_light\ID_3766.jpg,0,0,1,0,0,0,True
ID_1481,G:\Scrapes\experiment_light\ID_1481.jpg,0,0,2,0,0,0,True
ID_0249,G:\Scrapes\experiment_light\ID_0249.jpg,0,0,2,0,0,0,True
ID_5504,G:\Scrapes\experiment_light\ID_5504.jpg,0,0,1,0,0,0,True
ID_8076,G:\Scrapes\experiment_light\ID_8076.jpg,0,0,1,0,0,0,True
ID_8260,G:\Scrapes\experiment_light\ID_8260.jpg,0,0,1,0,0,0,True
ID_0914,G:\Scrapes\experiment_light\ID_0914.jpg,0,0,2,0,0,0,True
ID_7535,G:\Scrapes\experiment_light\ID_7535.jpg,0,0,2,0,0,0,True
ID_3206,G:\Scrapes\experiment_light\ID_3206.jpg,0,0,2,0,0,0,True
ID_5569,G:\Scrapes\experiment_light\ID_5569.jpg,0,0,2,0,0,0,True
ID_5371,G:\Scrapes\experiment_light\ID_5371.jpg,0,0,1,0,0,0,True
ID_4155,G:\Scrapes\experiment_light\ID_4155.jpg,0,0,1,0,0,0,True
ID_6365,G:\Scrapes\experiment_light\ID_6365.jpg,0,0,2,0,0,0,True
ID_4547,G:\Scrapes\experiment_light\ID_4547.jpg,0,0,1,0,0,0,True
ID_6493,G:\Scrapes\experiment_light\ID_6493.jpg,0,0,1,0,0,0,True
ID_6204,G:\Scrapes\experiment_light\ID_6204.jpg,0,0,1,0,0,0,True
ID_4296,G:\Scrapes\experiment_light\ID_4296.jpg,0,0,1,0,0,0,True
ID_7643,G:\Scrapes\experiment_light\ID_7643.jpg,0,0,1,0,0,0,True
ID_7930,G:\Scrapes\experiment_light\ID_7930.jpg,0,0,1,0,0,0,True
ID_1396,G:\Scrapes\experiment_light\ID_1396.jpg,0,0,2,0,0,0,True
ID_1586,G:\Scrapes\experiment_light\ID_1586.jpg,0,0,2,0,0,0,True
ID_7224,G:\Scrapes\experiment_light\ID_7224.jpg,0,0,1,0,0,0,True
ID_7230,G:\Scrapes\experiment_light\ID_7230.jpg,0,0,1,0,0,0,True
ID_0915,G:\Scrapes\experiment_light\ID_0915.jpg,0,0,2,0,0,0,True
ID_2549,G:\Scrapes\experiment_light\ID_2549.jpg,0,0,1,0,0,0,True
ID_5677,G:\Scrapes\experiment_light\ID_5677.jpg,0,0,1,0,0,0,True
ID_4062,G:\Scrapes\experiment_light\ID_4062.jpg,0,0,1,0,0,0,True
ID_0643,G:\Scrapes\experiment_light\ID_0643.jpg,0,0,1,0,0,0,True
ID_1958,G:\Scrapes\experiment_light\ID_1958.jpg,0,0,2,0,0,0,True
ID_0439,G:\Scrapes\experiment_light\ID_0439.jpg,0,0,2,0,0,0,True
ID_3614,G:\Scrapes\experiment_light\ID_3614.jpg,0,0,1,0,0,0,True
ID_0670,G:\Scrapes\experiment_light\ID_0670.jpg,0,0,2,0,0,0,True
ID_7733,G:\Scrapes\experiment_light\ID_7733.jpg,0,0,1,0,0,0,True
ID_1268,G:\Scrapes\experiment_light\ID_1268.jpg,0,0,2,0,0,0,True
ID_4166,G:\Scrapes\experiment_light\ID_4166.jpg,0,0,1,0,0,0,True
ID_1012,G:\Scrapes\experiment_light\ID_1012.jpg,0,0,2,0,0,0,True
ID_0836,G:\Scrapes\experiment_light\ID_0836.jpg,0,0,1,0,0,0,True
ID_6067,G:\Scrapes\experiment_light\ID_6067.jpg,0,0,1,0,0,0,True
ID_7462,G:\Scrapes\experiment_light\ID_7462.jpg,0,0,1,0,0,0,True
ID_7856,G:\Scrapes\experiment_light\ID_7856.jpg,0,0,2,0,0,0,True
ID_2370,G:\Scrapes\experiment_light\ID_2370.jpg,0,0,1,0,0,0,True
ID_4281,G:\Scrapes\experiment_light\ID_4281.jpg,0,0,2,0,0,0,True
ID_5837,G:\Scrapes\experiment_light\ID_5837.jpg,0,0,2,0,0,0,True
ID_1754,G:\Scrapes\experiment_light\ID_1754.jpg,0,0,1,0,0,0,True
ID_3642,G:\Scrapes\experiment_light\ID_3642.jpg,0,0,1,0,0,0,True
ID_7141,G:\Scrapes\experiment_light\ID_7141.jpg,0,0,1,0,0,0,True
ID_7590,G:\Scrapes\experiment_light\ID_7590.jpg,0,0,1,0,0,0,True
ID_0915,G:\Scrapes\experiment_light\ID_0915.jpg,0,0,2,0,0,0,True
ID_8491,G:\Scrapes\experiment_light\ID_8491.jpg,0,0,1,0,0,0,True
ID_2549,G:\Scrapes\experiment_light\ID_2549.jpg,0,0,1,0,0,0,True
ID_5677,G:\Scrapes\experiment_light\ID_5677.jpg,0,0,1,0,0,0,True
ID_4062,G:\Scrapes\experiment_light\ID_4062.jpg,0,0,1,0,0,0,True
ID_0643,G:\Scrapes\experiment_light\ID_0643.jpg,0,0,1,0,0,0,True
ID_6252,G:\Scrapes\experiment_light\ID_6252.jpg,0,0,1,0,0,0,True
ID_6111,G:\Scrapes\experiment_light\ID_6111.jpg,0,0,1,0,0,0,True
ID_5531,G:\Scrapes\experiment_light\ID_5531.jpg,0,0,1,0,0,0,True
ID_2844,G:\Scrapes\experiment_light\ID_2844.jpg,0,0,2,0,0,0,True
ID_5116,G:\Scrapes\experiment_light\ID_5116.jpg,0,0,1,0,0,0,True
ID_0465,G:\Scrapes\experiment_light\ID_0465.jpg,0,0,1,0,0,0,True
ID_8012,G:\Scrapes\experiment_light\ID_8012.jpg,0,0,2,0,0,0,True
ID_5273,G:\Scrapes\experiment_light\ID_5273.jpg,0,0,2,0,0,0,True
ID_7554,G:\Scrapes\experiment_light\ID_7554.jpg,0,0,1,0,0,0,True
ID_4219,G:\Scrapes\experiment_light\ID_4219.jpg,0,0,1,0,0,0,True
ID_2151,G:\Scrapes\experiment_light\ID_2151.jpg,0,0,1,0,0,0,True
ID_7383,G:\Scrapes\experiment_light\ID_7383.jpg,0,0,1,0,0,0,True
ID_6125,G:\Scrapes\experiment_light\ID_6125.jpg,0,0,1,0,0,0,True
ID_0034,G:\Scrapes\experiment_light\ID_0034.jpg,0,0,2,0,0,0,True
ID_0026,G:\Scrapes\experiment_light\ID_0026.jpg,0,0,2,0,0,0,True
ID_7349,G:\Scrapes\experiment_light\ID_7349.jpg,0,0,1,0,0,0,True
ID_0300,G:\Scrapes\experiment_light\ID_0300.jpg,0,0,1,0,0,0,True
ID_3101,G:\Scrapes\experiment_light\ID_3101.jpg,0,0,1,0,0,0,True
ID_7600,G:\Scrapes\experiment_light\ID_7600.jpg,0,0,1,0,0,0,True
ID_3855,G:\Scrapes\experiment_light\ID_3855.jpg,0,0,1,0,0,0,True
ID_0224,G:\Scrapes\experiment_light\ID_0224.jpg,0,0,2,0,0,0,True
ID_6012,G:\Scrapes\experiment_light\ID_6012.jpg,0,0,1,0,0,0,True
ID_2448,G:\Scrapes\experiment_light\ID_2448.jpg,0,0,1,0,0,0,True
ID_4991,G:\Scrapes\experiment_light\ID_4991.jpg,0,0,1,0,0,0,True
ID_4222,G:\Scrapes\experiment_light\ID_4222.jpg,0,0,1,0,0,0,True
ID_0694,G:\Scrapes\experiment_light\ID_0694.jpg,0,0,1,0,0,0,True
ID_7319,G:\Scrapes\experiment_light\ID_7319.jpg,0,0,2,0,0,0,True
ID_8085,G:\Scrapes\experiment_light\ID_8085.jpg,0,0,1,0,0,0,True
ID_4450,G:\Scrapes\experiment_light\ID_4450.jpg,0,0,1,0,0,0,True
ID_8447,G:\Scrapes\experiment_light\ID_8447.jpg,0,0,1,0,0,0,True
ID_5318,G:\Scrapes\experiment_light\ID_5318.jpg,0,0,1,0,0,0,True
ID_4943,G:\Scrapes\experiment_light\ID_4943.jpg,0,0,2,0,0,0,True
ID_7506,G:\Scrapes\experiment_light\ID_7506.jpg,0,0,1,0,0,0,True
ID_0751,G:\Scrapes\experiment_light\ID_0751.jpg,0,0,1,0,0,0,True
ID_5112,G:\Scrapes\experiment_light\ID_5112.jpg,0,0,2,0,0,0,True
ID_2755,G:\Scrapes\experiment_light\ID_2755.jpg,0,0,1,0,0,0,True
ID_7314,G:\Scrapes\experiment_light\ID_7314.jpg,0,0,2,0,0,0,True
ID_7440,G:\Scrapes\experiment_light\ID_7440.jpg,0,0,1,0,0,0,True
ID_0748,G:\Scrapes\experiment_light\ID_0748.jpg,0,0,1,0,0,0,True
ID_3232,G:\Scrapes\experiment_light\ID_3232.jpg,0,0,2,0,0,0,True
ID_2051,G:\Scrapes\experiment_light\ID_2051.jpg,0,0,1,0,0,0,True
ID_7656,G:\Scrapes\experiment_light\ID_7656.jpg,0,0,1,0,0,0,True
ID_1576,G:\Scrapes\experiment_light\ID_1576.jpg,0,0,1,0,0,0,True
ID_4774,G:\Scrapes\experiment_light\ID_4774.jpg,0,0,1,0,0,0,True
ID_1393,G:\Scrapes\experiment_light\ID_1393.jpg,0,0,2,0,0,0,True
ID_5946,G:\Scrapes\experiment_light\ID_5946.jpg,0,0,1,0,0,0,True
ID_1323,G:\Scrapes\experiment_light\ID_1323.jpg,0,0,2,0,0,0,True
ID_4697,G:\Scrapes\experiment_light\ID_4697.jpg,0,0,1,0,0,0,True
ID_3048,G:\Scrapes\experiment_light\ID_3048.jpg,0,0,1,0,0,0,True
ID_1979,G:\Scrapes\experiment_light\ID_1979.jpg,0,0,1,0,0,0,True
ID_8308,G:\Scrapes\experiment_light\ID_8308.jpg,0,0,1,0,0,0,True
ID_6638,G:\Scrapes\experiment_light\ID_6638.jpg,0,0,1,0,0,0,True
ID_8264,G:\Scrapes\experiment_light\ID_8264.jpg,0,0,1,0,0,0,True
ID_4539,G:\Scrapes\experiment_light\ID_4539.jpg,0,0,1,0,0,0,True
ID_5105,G:\Scrapes\experiment_light\ID_5105.jpg,0,0,1,0,0,0,True
ID_4549,G:\Scrapes\experiment_light\ID_4549.jpg,0,0,1,0,0,0,True
ID_3864,G:\Scrapes\experiment_light\ID_3864.jpg,0,0,1,0,0,0,True
ID_5896,G:\Scrapes\experiment_light\ID_5896.jpg,0,0,1,0,0,0,True
ID_5015,G:\Scrapes\experiment_light\ID_5015.jpg,0,0,1,0,0,0,True
ID_0720,G:\Scrapes\experiment_light\ID_0720.jpg,0,0,1,0,0,0,True
ID_5898,G:\Scrapes\experiment_light\ID_5898.jpg,0,0,1,0,0,0,True
ID_3921,G:\Scrapes\experiment_light\ID_3921.jpg,0,0,1,0,0,0,True
ID_7978,G:\Scrapes\experiment_light\ID_7978.jpg,0,0,1,0,0,0,True
ID_1973,G:\Scrapes\experiment_light\ID_1973.jpg,0,0,1,0,0,0,True
ID_1670,G:\Scrapes\experiment_light\ID_1670.jpg,0,0,1,0,0,0,True
ID_7244,G:\Scrapes\experiment_light\ID_7244.jpg,0,0,1,0,0,0,True
ID_6656,G:\Scrapes\experiment_light\ID_6656.jpg,0,0,1,0,0,0,True
ID_3151,G:\Scrapes\experiment_light\ID_3151.jpg,0,0,2,0,0,0,True
ID_3098,G:\Scrapes\experiment_light\ID_3098.jpg,0,0,1,0,0,0,True
ID_2954,G:\Scrapes\experiment_light\ID_2954.jpg,0,0,2,0,0,0,True
ID_0080,G:\Scrapes\experiment_light\ID_0080.jpg,0,0,1,0,0,0,True
ID_5845,G:\Scrapes\experiment_light\ID_5845.jpg,0,0,2,0,0,0,True
ID_3593,G:\Scrapes\experiment_light\ID_3593.jpg,0,0,1,0,0,0,True
ID_2176,G:\Scrapes\experiment_light\ID_2176.jpg,0,0,1,0,0,0,True
ID_8367,G:\Scrapes\experiment_light\ID_8367.jpg,0,0,1,0,0,0,True
ID_0226,G:\Scrapes\experiment_light\ID_0226.jpg,0,0,1,0,0,0,True
ID_0332,G:\Scrapes\experiment_light\ID_0332.jpg,0,0,2,0,0,0,True
ID_3239,G:\Scrapes\experiment_light\ID_3239.jpg,0,0,1,0,0,0,True
ID_3069,G:\Scrapes\experiment_light\ID_3069.jpg,0,0,1,0,0,0,True
ID_1619,G:\Scrapes\experiment_light\ID_1619.jpg,0,0,1,0,0,0,True
ID_2754,G:\Scrapes\experiment_light\ID_2754.jpg,0,0,1,0,0,0,True
ID_3808,G:\Scrapes\experiment_light\ID_3808.jpg,0,0,1,0,0,0,True
ID_1430,G:\Scrapes\experiment_light\ID_1430.jpg,0,0,2,0,0,0,True
ID_6700,G:\Scrapes\experiment_light\ID_6700.jpg,0,0,1,0,0,0,True
ID_8374,G:\Scrapes\experiment_light\ID_8374.jpg,0,0,2,0,0,0,True
ID_6009,G:\Scrapes\experiment_light\ID_6009.jpg,0,0,1,0,0,0,True
ID_4887,G:\Scrapes\experiment_light\ID_4887.jpg,0,0,2,0,0,0,True
ID_1944,G:\Scrapes\experiment_light\ID_1944.jpg,0,0,1,0,0,0,True
ID_0338,G:\Scrapes\experiment_light\ID_0338.jpg,0,0,2,0,0,0,True
ID_7267,G:\Scrapes\experiment_light\ID_7267.jpg,0,0,2,0,0,0,True
ID_2315,G:\Scrapes\experiment_light\ID_2315.jpg,0,0,1,0,0,0,True
ID_5423,G:\Scrapes\experiment_light\ID_5423.jpg,0,0,1,0,0,0,True
ID_3723,G:\Scrapes\experiment_light\ID_3723.jpg,0,0,1,0,0,0,True
ID_8304,G:\Scrapes\experiment_light\ID_8304.jpg,0,0,1,0,0,0,True
ID_5823,G:\Scrapes\experiment_light\ID_5823.jpg,0,0,1,0,0,0,True
ID_7903,G:\Scrapes\experiment_light\ID_7903.jpg,0,0,1,0,0,0,True
ID_4271,G:\Scrapes\experiment_light\ID_4271.jpg,0,0,1,0,0,0,True
ID_5055,G:\Scrapes\experiment_light\ID_5055.jpg,0,0,1,0,0,0,True
ID_5598,G:\Scrapes\experiment_light\ID_5598.jpg,0,0,1,0,0,0,True
ID_5600,G:\Scrapes\experiment_light\ID_5600.jpg,0,0,1,0,0,0,True
ID_3251,G:\Scrapes\experiment_light\ID_3251.jpg,0,0,2,0,0,0,True
ID_0146,G:\Scrapes\experiment_light\ID_0146.jpg,0,0,1,0,0,0,True
ID_4597,G:\Scrapes\experiment_light\ID_4597.jpg,0,0,2,0,0,0,True
ID_4840,G:\Scrapes\experiment_light\ID_4840.jpg,0,0,1,0,0,0,True
ID_8198,G:\Scrapes\experiment_light\ID_8198.jpg,0,0,1,0,0,0,True
ID_3693,G:\Scrapes\experiment_light\ID_3693.jpg,0,0,2,0,0,0,True
ID_7257,G:\Scrapes\experiment_light\ID_7257.jpg,0,0,1,0,0,0,True
ID_3158,G:\Scrapes\experiment_light\ID_3158.jpg,0,0,1,0,0,0,True
ID_5867,G:\Scrapes\experiment_light\ID_5867.jpg,0,0,1,0,0,0,True
ID_2172,G:\Scrapes\experiment_light\ID_2172.jpg,0,0,1,0,0,0,True
ID_0082,G:\Scrapes\experiment_light\ID_0082.jpg,0,0,1,0,0,0,True
ID_6119,G:\Scrapes\experiment_light\ID_6119.jpg,0,0,1,0,0,0,True
ID_4107,G:\Scrapes\experiment_light\ID_4107.jpg,0,0,1,0,0,0,True
ID_4116,G:\Scrapes\experiment_light\ID_4116.jpg,0,0,1,0,0,0,True
ID_1334,G:\Scrapes\experiment_light\ID_1334.jpg,0,0,1,0,0,0,True
ID_1713,G:\Scrapes\experiment_light\ID_1713.jpg,0,0,1,0,0,0,True
ID_7915,G:\Scrapes\experiment_light\ID_7915.jpg,0,0,1,0,0,0,True
ID_5064,G:\Scrapes\experiment_light\ID_5064.jpg,0,0,1,0,0,0,True
ID_0727,G:\Scrapes\experiment_light\ID_0727.jpg,0,0,1,0,0,0,True
ID_7994,G:\Scrapes\experiment_light\ID_7994.jpg,0,0,1,0,0,0,True
ID_5361,G:\Scrapes\experiment_light\ID_5361.jpg,0,0,1,0,0,0,True
ID_2435,G:\Scrapes\experiment_light\ID_2435.jpg,0,0,2,0,0,0,True
ID_8093,G:\Scrapes\experiment_light\ID_8093.jpg,0,0,1,0,0,0,True
ID_8130,G:\Scrapes\experiment_light\ID_8130.jpg,0,0,1,0,0,0,True
ID_2345,G:\Scrapes\experiment_light\ID_2345.jpg,0,0,1,0,0,0,True
ID_0948,G:\Scrapes\experiment_light\ID_0948.jpg,0,0,2,0,0,0,True
ID_8336,G:\Scrapes\experiment_light\ID_8336.jpg,0,0,2,0,0,0,True
ID_8366,G:\Scrapes\experiment_light\ID_8366.jpg,0,0,1,0,0,0,True
ID_3223,G:\Scrapes\experiment_light\ID_3223.jpg,0,0,2,0,0,0,True
ID_2820,G:\Scrapes\experiment_light\ID_2820.jpg,0,0,1,0,0,0,True
ID_4190,G:\Scrapes\experiment_light\ID_4190.jpg,0,0,1,0,0,0,True
ID_8357,G:\Scrapes\experiment_light\ID_8357.jpg,0,0,1,0,0,0,True
ID_1226,G:\Scrapes\experiment_light\ID_1226.jpg,0,0,1,0,0,0,True
ID_6346,G:\Scrapes\experiment_light\ID_6346.jpg,0,0,1,0,0,0,True
ID_6160,G:\Scrapes\experiment_light\ID_6160.jpg,0,0,1,0,0,0,True
ID_2113,G:\Scrapes\experiment_light\ID_2113.jpg,0,0,1,0,0,0,True
ID_4403,G:\Scrapes\experiment_light\ID_4403.jpg,0,0,1,0,0,0,True
ID_8128,G:\Scrapes\experiment_light\ID_8128.jpg,0,0,1,0,0,0,True
ID_6495,G:\Scrapes\experiment_light\ID_6495.jpg,0,0,1,0,0,0,True
ID_1162,G:\Scrapes\experiment_light\ID_1162.jpg,0,0,1,0,0,0,True
ID_5164,G:\Scrapes\experiment_light\ID_5164.jpg,0,0,1,0,0,0,True
ID_1901,G:\Scrapes\experiment_light\ID_1901.jpg,0,0,1,0,0,0,True
ID_7291,G:\Scrapes\experiment_light\ID_7291.jpg,0,0,1,0,0,0,True
ID_1365,G:\Scrapes\experiment_light\ID_1365.jpg,0,0,1,0,0,0,True
ID_7868,G:\Scrapes\experiment_light\ID_7868.jpg,0,0,2,0,0,0,True
ID_5096,G:\Scrapes\experiment_light\ID_5096.jpg,0,0,1,0,0,0,True
ID_4541,G:\Scrapes\experiment_light\ID_4541.jpg,0,0,1,0,0,0,True
ID_4165,G:\Scrapes\experiment_light\ID_4165.jpg,0,0,1,0,0,0,True
ID_8230,G:\Scrapes\experiment_light\ID_8230.jpg,0,0,1,0,0,0,True
ID_7627,G:\Scrapes\experiment_light\ID_7627.jpg,0,0,1,0,0,0,True
ID_8090,G:\Scrapes\experiment_light\ID_8090.jpg,0,0,1,0,0,0,True
ID_6317,G:\Scrapes\experiment_light\ID_6317.jpg,0,0,2,0,0,0,True
ID_4918,G:\Scrapes\experiment_light\ID_4918.jpg,0,0,1,0,0,0,True
ID_7824,G:\Scrapes\experiment_light\ID_7824.jpg,0,0,2,0,0,0,True
ID_5794,G:\Scrapes\experiment_light\ID_5794.jpg,0,0,1,0,0,0,True
ID_4000,G:\Scrapes\experiment_light\ID_4000.jpg,0,0,1,0,0,0,True
ID_4683,G:\Scrapes\experiment_light\ID_4683.jpg,0,0,1,0,0,0,True
ID_7274,G:\Scrapes\experiment_light\ID_7274.jpg,0,0,1,0,0,0,True
ID_8062,G:\Scrapes\experiment_light\ID_8062.jpg,0,0,1,0,0,0,True
ID_7457,G:\Scrapes\experiment_light\ID_7457.jpg,0,0,1,0,0,0,True
ID_8450,G:\Scrapes\experiment_light\ID_8450.jpg,0,0,1,0,0,0,True
ID_5040,G:\Scrapes\experiment_light\ID_5040.jpg,0,0,1,0,0,0,True
ID_1827,G:\Scrapes\experiment_light\ID_1827.jpg,0,0,1,0,0,0,True
ID_2927,G:\Scrapes\experiment_light\ID_2927.jpg,0,0,1,0,0,0,True
ID_5503,G:\Scrapes\experiment_light\ID_5503.jpg,0,0,1,0,0,0,True
ID_2596,G:\Scrapes\experiment_light\ID_2596.jpg,0,0,2,0,0,0,True
ID_6340,G:\Scrapes\experiment_light\ID_6340.jpg,0,0,1,0,0,0,True
ID_5220,G:\Scrapes\experiment_light\ID_5220.jpg,0,0,1,0,0,0,True
ID_4233,G:\Scrapes\experiment_light\ID_4233.jpg,0,0,1,0,0,0,True
ID_7680,G:\Scrapes\experiment_light\ID_7680.jpg,0,0,1,0,0,0,True
ID_7543,G:\Scrapes\experiment_light\ID_7543.jpg,0,0,1,0,0,0,True
ID_4224,G:\Scrapes\experiment_light\ID_4224.jpg,0,0,1,0,0,0,True
ID_7899,G:\Scrapes\experiment_light\ID_7899.jpg,0,0,1,0,0,0,True
